From Date,Unnamed: 0,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,AT,TOT-RF,AQI
2021-07-17,18959.5,14.730980392156862,59.36083333333334,55.13163265306122,18.063469387755102,73.08224489795919,12.916938775510205,20.008333333333333,0.2816666666666667,12.178541666666666,1.5773469387755104,,1.868095238095238,1.9145238095238095,97.83854166666667,2.0625,216.13875,233.6667857142857,,24.590416666666666,0.0,30.268862847222223
2021-07-18,19055.5,9.334444444444445,12.501428571428573,34.81333333333333,8.4225,43.23583333333334,10.11,20.823636363636364,0.20636363636363636,9.326,1.1741666666666666,,1.2374999999999998,1.300909090909091,99.89583333333333,3.1325,248.8516666666667,,,23.105,0.0,3.4686631944444444
2021-07-19,19151.5,11.054761904761905,64.08407407407407,43.597647058823526,11.230967741935483,52.58676470588235,24.20529411764706,,0.2803030303030303,10.316969696969696,1.1764705882352942,,1.6492857142857142,2.0555555555555554,98.88757575757576,2.498181818181818,241.91424242424242,64.7004347826087,,23.866060606060607,0.0,19.495868055555555
2021-07-20,19247.5,17.659056603773585,66.69479166666666,69.54791666666667,3.665,71.82020833333333,28.110416666666666,,0.26645833333333335,8.965,1.129591836734694,,1.6590243902439024,1.7184444444444444,92.4375,1.9816666666666667,240.24187500000002,181.85999999999999,,25.440833333333334,0.0,34.982708333333335
2021-07-21,19343.5,13.030312499999999,37.351076923076924,73.39439393939394,3.908923076923077,77.23,29.548939393939396,,0.23492063492063492,8.337096774193547,1.074558823529412,,1.728846153846154,3.094038461538462,95.83707692307692,2.5193846153846153,241.58815384615383,42.428064516129034,,24.39969230769231,0.0,25.787395833333335
2021-07-22,19439.5,17.85467741935484,56.235,43.682459016393445,2.0258536585365854,43.78049180327869,17.33049180327869,,0.15639344262295082,8.301166666666667,1.3696774193548387,,2.1062499999999997,2.3140425531914897,95.3039344262295,3.2529508196721313,250.11229508196723,79.65466666666666,998.8527659574469,25.07704918032787,0.0,35.742847222222224
2021-07-23,19535.5,19.91018518518519,58.7161224489796,67.40441860465116,6.761428571428572,71.90813953488373,14.348139534883721,,0.2368085106382979,8.633260869565218,1.4817647058823529,,2.1570967741935485,1.7047727272727273,93.2558,2.5388,248.2342,114.39461538461539,998.5565909090909,25.445999999999998,0.0,31.301180555555558
2021-07-24,19631.5,21.85304347826087,61.25161764705882,68.49173913043478,5.07962962962963,70.98318840579711,19.638115942028985,,0.2346268656716418,8.360757575757576,1.1102898550724638,,1.848421052631579,2.5496363636363633,90.32884057971015,2.627391304347826,251.63449275362316,323.31864864864866,999.6215789473684,26.14463768115942,0.0,43.9846875
2021-07-25,19727.5,21.407307692307693,56.029215686274505,75.72150943396225,5.0453488372093025,79.07528301886792,23.80811320754717,,0.2511764705882353,8.3534,1.0783018867924528,,2.0008888888888885,1.8840000000000001,88.58134615384614,2.5007692307692304,247.97903846153847,317.48454545454547,999.95,26.494423076923077,0.0,30.793298611111112
2021-07-26,19823.5,26.01,82.79842105263158,67.78263157894736,3.001666666666667,67.2257894736842,16.461052631578948,,0.23777777777777778,7.988333333333333,1.5157894736842104,,1.7675,2.071764705882353,86.89947368421052,2.5368421052631582,238.76684210526315,211.20833333333334,,26.02315789473684,0.0,16.28875
2021-07-27,19919.5,17.16448275862069,72.83704918032788,59.9858064516129,11.926326530612245,68.23435483870968,11.986451612903226,,0.24593220338983052,8.30864406779661,0.8851612903225807,,1.7165217391304346,1.819130434782609,84.37645161290322,2.0766129032258065,231.7724193548387,307.83794117647057,,26.311290322580643,0.0,45.46182291666667
2021-07-28,20015.5,16.920727272727273,63.1738,50.910980392156866,16.47686274509804,67.39,7.605294117647059,198.45,0.2536,7.890599999999999,0.8415094339622642,,1.384390243902439,2.097631578947368,89.25196078431374,2.0205882352941176,226.91960784313724,232.26416666666668,,25.55450980392157,0.0,34.500798611111115
2021-07-29,20111.5,19.89051724137931,63.299454545454545,56.91909090909091,17.597636363636365,74.51490909090909,5.990909090909091,,0.25981818181818184,7.939272727272726,1.1467272727272728,,1.307608695652174,1.9337209302325582,85.58472727272726,2.174181818181818,235.6450909090909,175.83399999999997,,26.22290909090909,0.0,37.04326388888889
2021-07-30,20207.5,22.661639344262294,82.0659649122807,58.96719298245614,14.695263157894736,73.66456140350877,5.243859649122807,,0.26263157894736844,7.911754385964913,1.0079310344827586,,1.9002127659574468,2.049787234042553,86.87912280701754,2.1087719298245613,238.0001754385965,158.5896551724138,,26.051578947368423,0.0,48.38336805555556
2021-07-31,20303.5,16.257857142857144,59.81384615384615,51.45487179487179,15.342564102564102,66.46205128205128,5.433589743589743,,0.24051282051282052,7.902368421052632,1.1053846153846154,,1.7265625,1.821875,83.71461538461539,2.736923076923077,247.76564102564103,343.76666666666665,,26.46153846153846,0.0,24.962569444444444
2021-08-01,719.5,154.323125,294.4015189873418,104.79784810126583,16.433037974683543,121.23050632911391,22.926202531645572,34.61813333333333,1.0945945945945945,13.262328767123288,7.9359090909090915,,14.324819277108434,10.197307692307692,79.32,0.9450632911392405,218.10924050632912,128.69615384615383,,24.615569620253165,0.0,316.42700258397934
2021-08-02,3695.5,55.71760563380281,121.44000000000001,5.9057894736842105,55.275999999999996,68.75280701754386,12.667719298245615,44.81,0.5064814814814815,79.65243902439025,1.5808333333333333,,2.6506060606060604,3.1451351351351353,33.846666666666664,1.8847368421052633,192.87,378.67290322580646,,27.04263157894737,0.0,83.41353553921569
2021-08-03,6383.5,53.787608695652175,178.399012345679,52.906777777777776,65.932,118.81811111111111,24.650222222222222,46.77682926829268,0.6766666666666667,16.63525641025641,5.090322580645161,,7.83164705882353,13.958705882352941,52.165517241379305,1.2417241379310344,213.61195402298853,411.66585365853655,,26.891494252873564,0.0,154.27518350290697
2021-08-04,9359.5,21.516666666666666,160.53197802197803,23.686914893617022,43.54755319148936,67.21670212765957,14.738191489361704,32.194044943820224,0.4311363636363636,8.785795454545454,1.2463829787234042,,2.634090909090909,2.965194805194805,75.06483870967742,1.229247311827957,232.76193548387099,301.3926530612245,,27.34720430107527,0.0,135.71252604166668
2021-08-05,12239.5,,129.9640243902439,18.24058823529412,26.99658823529412,45.24070588235294,13.693176470588236,15.568999999999999,0.2936708860759494,2.4593589743589743,0.37127906976744185,,1.7851851851851852,1.9205172413793103,75.77817073170732,1.4440243902439025,226.74414634146342,462.5571428571429,,29.026585365853656,0.0,99.53277777777777
2021-08-06,15215.5,18.32191011235955,39.31214285714285,27.59536585365854,33.470975609756096,61.040975609756096,17.397560975609753,10.968266666666667,0.39506849315068493,26.175211267605636,3.448352941176471,,3.064516129032258,5.0405,88.11425,1.16225,149.7185,243.7753846153846,,25.72025,0.0,45.87856770833333
2021-08-07,18095.5,17.86936842105263,59.75816091954023,38.06651685393258,19.92179775280899,57.915280898876404,4.620561797752809,8.161511627906977,0.4045348837209302,8.502738095238096,1.7490322580645161,,4.248695652173914,5.274415584415585,92.15715909090909,1.2427272727272727,162.6840909090909,125.56155555555557,,25.53409090909091,0.0,58.45613715277778
2021-08-08,21071.5,30.084666666666667,141.09983606557378,33.8755737704918,20.84360655737705,54.631147540983605,3.3809836065573773,18.241803278688526,0.2440983606557377,7.624406779661016,1.5601639344262295,,2.2446,2.8417021276595746,83.59852459016393,1.1081967213114756,214.86016393442623,200.96375,,26.517213114754096,0.0,81.18669432332041
2021-08-09,24047.5,17.5255,51.99307692307692,56.25806451612903,31.875555555555554,78.49416666666667,8.499444444444444,24.776,,,0.0,,,,98.34571428571428,1.9964285714285714,177.49714285714285,208.8957142857143,999.4290909090909,23.50392857142857,0.0,25.17575520833333
2021-08-10,26927.5,30.403076923076924,73.90357142857144,71.86896551724138,29.765454545454546,90.94818181818182,16.64030303030303,,,,1.056734693877551,,3.121875,1.688235294117647,85.52814814814816,1.2203703703703705,147.41148148148147,228.9236363636364,,26.532222222222224,0.0,34.06665798611111
2021-08-11,29903.5,102.92322580645161,243.91176470588235,110.11000000000001,77.02255813953488,118.21069767441861,49.06720930232558,22.25,,,2.5818,,2.52,4.191599999999999,63.55133333333333,1.6456666666666666,159.0836666666667,247.72076923076924,,26.507333333333335,0.0,151.38538972433415
2021-08-12,32783.5,112.22925373134328,191.85190476190476,13.023384615384614,52.72553846153846,65.75,14.33123076923077,46.525555555555556,0.9553225806451613,53.47688524590164,2.724848484848485,,4.988939393939393,7.106212121212121,63.82569230769231,1.6296923076923076,116.40723076923078,214.225,,25.46492307692308,0.0,184.48125000000002
2021-08-13,21551.5,20.470181818181818,88.03298245614036,43.88327586206896,28.477241379310346,72.19775862068965,6.704137931034483,26.053454545454546,0.2732727272727273,8.94909090909091,1.1324137931034484,,1.853404255319149,3.413255813953488,85.11298245614034,1.9456140350877194,243.4338596491228,320.45258064516133,,25.74105263157895,0.0,51.509487847222225
2021-08-14,21647.5,28.04245901639344,126.57066666666667,49.76177419354839,35.45322580645161,84.99870967741936,5.139677419354838,25.017966101694913,0.3120689655172414,8.655689655172413,1.206774193548387,,1.9294444444444443,2.9621951219512197,89.61754098360656,1.5585245901639344,233.437868852459,270.17470588235295,,24.667540983606557,0.0,73.69927083333333
2021-08-15,21743.5,19.45846153846154,32.81526315789474,27.58736842105263,23.063947368421054,50.64973684210526,5.061842105263158,29.22657894736842,0.5056756756756757,8.652702702702703,1.8187179487179488,,1.588076923076923,3.7434375,98.76368421052632,1.7239473684210527,107.42078947368421,109.15333333333332,,22.744473684210526,0.0,15.85125
2021-08-16,21839.5,25.30735294117647,61.78153846153847,35.997313432835824,31.55925373134328,67.56820895522388,8.70089552238806,31.345692307692307,0.4627692307692308,9.52515625,1.8777941176470587,,2.4516666666666667,4.515555555555555,94.33769230769231,1.3087692307692307,141.98046153846153,126.85457142857142,,23.437384615384616,0.0,46.80627604166667
2021-08-17,21935.5,25.3721875,78.54844444444444,35.126666666666665,35.30354166666667,70.41479166666666,8.773333333333333,29.909318181818183,0.3063636363636364,8.963181818181818,1.7064583333333332,,1.1506896551724137,3.238536585365854,88.55340425531915,1.1251063829787236,140.8895744680851,130.70285714285714,,24.15382978723404,0.0,46.09103298611111
2021-08-18,22031.5,21.837,56.833333333333336,40.870000000000005,35.33142857142857,76.19714285714285,23.648571428571426,31.506666666666664,0.4266666666666667,9.336666666666666,1.8985714285714284,,2.275,3.9316666666666666,98.45,1.0514285714285714,179.12142857142857,75.40666666666667,,22.25142857142857,0.0,21.830946180555557
2021-08-19,22127.5,22.052075471698114,48.07454545454545,33.763999999999996,26.681,60.438,16.906,32.11727272727273,0.3709090909090909,9.381818181818183,2.828333333333333,,1.79,2.163333333333333,98.91900000000001,0.9289999999999999,173.358,47.156000000000006,,22.068,0.0,23.297213541666668
2021-08-20,22223.5,23.665102040816326,48.603500000000004,41.20285714285714,31.66190476190476,72.88142857142857,9.333809523809524,29.895,0.40700000000000003,9.7585,1.53,,1.683076923076923,0.4813333333333334,97.9025,0.9974999999999999,203.695,146.59375,,22.494999999999997,0.0,24.196119791666664
2021-08-21,22319.5,18.541290322580643,88.1675,59.3875,35.585,94.965,4.3075,27.6025,0.355,12.3525,0.67,,0.6166666666666666,3.205,97.4225,1.8725,224.56,259.8666666666666,,22.9375,0.0,21.9809375
2021-08-22,22415.5,22.044727272727272,115.0,70.8475,51.075,121.9175,14.9725,26.343333333333334,0.7433333333333333,11.04,0.975,,0.64,2.785,83.82249999999999,0.975,188.0625,106.08,,25.517500000000002,0.0,23.227083333333336
2021-08-23,22511.5,23.49872340425532,100.71,47.385,17.508333333333333,64.87833333333333,14.018333333333333,27.903333333333332,0.3416666666666666,12.64,1.43875,,3.6099999999999994,3.323333333333333,81.11666666666666,1.47,171.6833333333333,615.0725,,26.481666666666666,0.0,22.427777777777777
2021-08-24,22607.5,15.21,73.83333333333333,56.62833333333333,13.478333333333333,70.11,13.231666666666667,26.451666666666668,0.13,9.01,0.91,,2.1425,2.35,90.67500000000001,1.0866666666666667,122.68333333333334,152.04666666666665,,24.883333333333336,0.0,8.527604166666666
2021-08-25,22703.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-08-26,22799.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-08-27,22895.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-08-28,22991.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-08-29,23087.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-08-30,23183.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-08-31,23279.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-09-01,815.5,141.76114583333333,308.28674157303374,85.5287912087912,17.315604395604396,102.84604395604396,18.186593406593406,33.92988764044944,1.0960919540229885,19.931379310344827,7.035698924731183,,15.55987951807229,8.152413793103449,77.62123595505618,1.066629213483146,222.0238202247191,193.4605,,25.126404494382022,0.0,310.59443481663686
2021-09-02,3791.5,69.6675,215.25242424242424,51.56217391304348,116.22641791044776,171.90358695652176,13.684021739130435,54.77153846153846,0.9317441860465115,52.06988095238095,2.8329032258064513,,4.58828125,8.732162162162162,43.44822222222222,1.454222222222222,161.327,355.62439024390244,,24.53011111111111,0.0,195.89850694444445
2021-09-03,6479.5,62.5328125,178.82735632183906,38.10913043478261,67.58684782608695,105.6958695652174,25.665108695652176,47.78855421686747,0.6002439024390244,35.47325,4.243297872340426,,8.028333333333332,10.274022988505747,55.91011235955056,1.512921348314607,208.0769662921348,405.5492857142857,,27.633370786516853,0.0,162.09634548611112
2021-09-04,9455.5,33.246421052631575,209.52136363636365,21.365274725274727,48.08307692307693,69.44263736263736,17.54923076923077,31.449195402298848,0.43882352941176467,11.272941176470589,1.0781318681318681,,2.3445454545454547,3.439016393442623,77.09337078651686,1.431123595505618,207.18966292134832,343.32,,26.99438202247191,0.0,169.55361979166665
2021-09-05,12335.5,,143.226,15.884155844155844,26.73792207792208,42.62064935064935,11.194025974025974,18.490434782608695,0.2666176470588235,3.4014705882352945,1.1492857142857145,,1.73135593220339,1.7691935483870966,72.73535211267605,1.4998591549295774,219.35915492957747,443.4367391304348,,29.713380281690142,0.0,92.57126736111111
2021-09-06,15311.5,10.176666666666668,17.146470588235296,22.0144262295082,28.91457627118644,49.637540983606556,25.78295081967213,22.37382978723404,0.8180357142857143,26.544727272727272,2.1238709677419356,,4.035217391304348,2.4362500000000002,99.29311475409837,2.0718032786885243,146.5362295081967,17.8825,,22.960491803278686,0.0,35.74979166666667
2021-09-07,18191.5,21.116374999999998,76.52202247191012,32.324946236559136,20.295591397849464,52.44870967741935,10.927096774193549,8.864943820224719,0.3552272727272727,8.252674418604652,2.625212765957447,,1.55671875,3.2417499999999997,88.92233333333334,1.3951111111111112,173.14733333333334,223.61875,999.2564705882353,25.813222222222223,0.0,68.59335069444444
2021-09-08,21167.5,20.90294117647059,124.675,25.10166666666667,20.383333333333333,45.23,11.749166666666667,16.805,0.2175,9.12,2.138333333333333,,2.6999999999999997,3.2883333333333336,80.4075,1.5683333333333334,172.3658333333333,620.972,,26.938333333333333,0.0,20.986145833333335
2021-09-09,24143.5,19.533870967741933,101.30842105263159,70.96434782608696,23.13804347826087,92.9558695652174,11.823333333333332,29.876666666666665,,,0.0,,,,91.77121212121213,1.8112121212121213,231.23757575757577,283.3355555555556,,25.097272727272728,0.0,34.136171875
2021-09-10,27023.5,21.94424242424242,64.87823529411764,78.08242424242425,24.679024390243903,84.36,15.295365853658536,,,,1.723265306122449,,2.751627906976744,2.7410256410256406,82.42033333333333,1.511,149.09466666666668,364.0958333333333,,26.369000000000003,0.0,31.522777777777776
2021-09-11,29999.5,89.73958333333333,182.80904761904762,111.22872340425532,81.16212765957447,120.57468085106383,44.20638297872341,22.295,,,3.2708474576271183,,3.1935593220338987,6.684237288135593,58.08931034482759,1.6755172413793105,112.79034482758621,283.4736363636364,,25.91862068965517,0.0,148.79901175213675
2021-09-12,32879.5,109.12605633802816,196.2635,16.28878787878788,59.711363636363636,75.99909090909091,16.91409090909091,54.18561403508772,0.9109090909090909,52.35363636363636,2.6278260869565218,,3.2017391304347824,4.581159420289856,65.87734375,1.4446875,151.06,242.6215625,,25.771875,0.0,191.53378739316238
2021-09-13,24527.5,16.077333333333332,236.22642857142858,55.452666666666666,20.346666666666668,69.88060606060606,5.098387096774194,29.685000000000002,,,0.0,,,,97.60291666666666,2.2087499999999998,237.09291666666664,66.77,999.2421428571428,24.26625,0.0,45.179608567506456
2021-09-14,24623.5,25.14546875,294.25333333333333,92.49840909090909,28.46772727272727,120.4540909090909,9.042162162162162,23.405,,,0.0,,,,90.23464285714286,2.103214285714286,242.57607142857142,229.42857142857142,999.6275,25.416785714285712,0.0,64.27475169573644
2021-09-15,24719.5,34.01305084745763,184.1364705882353,71.40194444444445,24.655675675675674,93.39675675675676,7.006666666666666,33.8475,,,0.0,,,,90.30896551724138,1.4648275862068965,212.59793103448277,219.14499999999998,,25.265172413793103,0.0,54.40660590277778
2021-09-16,24815.5,29.20639344262295,170.368,52.842777777777776,21.196410256410257,68.83128205128206,2.8472413793103444,29.330000000000002,,,0.0,,,,80.08333333333333,1.484074074074074,217.71666666666667,324.1928571428571,,26.495925925925924,0.0,46.29301215277778
2021-09-17,24911.5,28.781379310344825,166.06823529411764,50.3334375,14.986578947368422,55.94894736842105,2.9981818181818185,33.72666666666667,,,0.0,,,,81.674375,1.2275,209.05375,335.32142857142856,,26.02625,0.0,50.10966771640827
2021-09-18,25007.5,19.700483870967744,68.39692307692307,50.51394736842105,16.32225,63.746500000000005,3.4003225806451614,28.224,,,0.0,,,,82.8025,1.3082142857142858,180.4217857142857,408.4861538461538,,26.21,0.0,26.26830729166667
2021-09-19,25103.5,21.508305084745764,403.48875,40.904375,12.757567567567568,46.70162162162162,4.1269230769230765,39.65,,,0.0,,,,88.98064516129033,1.4025806451612903,166.41258064516128,246.13888888888889,,25.386774193548387,0.0,61.59292655846253
2021-09-20,25199.5,10.344736842105263,102.08857142857143,22.227272727272727,11.194666666666667,24.444666666666667,6.871333333333333,27.735,,,0.0,,,,99.684,2.025,93.05600000000001,,,22.853,0.0,10.24771701388889
2021-09-21,25295.5,33.13703703703704,126.75,136.29863636363638,29.155454545454543,165.32500000000002,23.73818181818182,,,,0.0,,,,96.09,1.6246666666666667,203.93266666666668,151.5925,,23.552666666666667,0.0,21.49782986111111
2021-09-22,25391.5,31.4809375,125.30176470588236,96.41972972972974,28.975897435897433,119.54666666666665,11.249736842105264,,,,0.0,,,,95.42999999999999,1.5392307692307694,215.12076923076924,77.78636363636363,,24.07923076923077,0.0,52.89830668604651
2021-09-23,25487.5,36.94656716417911,272.054,96.69,24.427560975609754,120.93048780487804,7.069333333333334,,,,0.0,,,,87.99758620689654,1.4513793103448278,190.64206896551724,303.45866666666666,,25.544827586206896,0.0,65.86616501130491
2021-09-24,25583.5,31.388484848484847,263.8758823529412,65.34439024390244,20.34642857142857,82.75928571428571,4.845909090909091,,,,0.0,,,,90.2816129032258,1.2961290322580645,169.2258064516129,203.48736842105265,,25.188064516129035,0.0,61.40204982235142
2021-09-25,25679.5,35.4459375,156.35999999999999,84.30743589743591,31.1074358974359,115.12871794871796,9.244864864864866,,,,0.0,,,,85.52499999999999,1.362142857142857,180.83357142857145,245.49384615384616,,25.478214285714284,0.0,57.16116319444444
2021-09-26,25775.5,26.850526315789473,201.74117647058824,52.49466666666667,16.643823529411765,61.640882352941176,5.7383870967741935,,,,0.0,,,,90.28285714285714,1.3667857142857145,151.1157142857143,121.05909090909091,,24.288928571428574,0.0,47.50304526001292
2021-09-27,25871.5,28.796875,241.3183333333333,63.38282051282051,20.032195121951222,79.63804878048781,4.76275,,,,0.0,,,,95.50642857142857,1.1432142857142857,170.71285714285713,124.990625,,23.443214285714284,0.0,56.25812944121447
2021-09-28,25967.5,34.90642857142857,61.0,65.84666666666666,38.68555555555556,104.53888888888889,19.721111111111114,,,,0.0,,,,98.44875,1.41875,204.315,18.774,999.4725,23.00375,0.0,10.361458333333333
2021-09-29,26063.5,20.167142857142856,179.068125,57.77657894736843,21.261951219512195,73.37317073170732,24.721463414634147,,,,0.0,,,,94.5137037037037,1.672962962962963,187.82185185185185,165.10333333333335,999.74,24.345925925925926,0.0,40.64660872900517
2021-09-30,26159.5,15.928064516129032,239.87235294117647,65.8265,18.519523809523808,79.0102380952381,14.564285714285715,,,,0.0,,,,92.74290322580646,1.4116129032258065,129.90290322580645,248.28428571428572,,24.74258064516129,0.0,42.528555595930236
2021-10-01,911.5,200.59869565217394,283.0976404494382,75.92563829787234,17.717872340425533,93.64372340425533,21.73531914893617,32.16172413793104,1.0319767441860466,34.57476190476191,6.180106382978723,,11.2628,6.586142857142858,75.04728260869565,1.3221739130434782,178.27554347826086,264.0625,,26.142934782608698,0.0,231.17566301431125
2021-10-02,3887.5,102.60427083333333,266.6924418604651,76.81217391304348,115.94577464788732,192.24463768115942,19.717323943661974,50.77421686746988,1.2718292682926828,49.914875,9.096451612903227,,11.700795454545455,22.98465909090909,55.036629213483145,1.2135955056179777,180.12370786516854,334.59125,,23.914831460674158,0.0,250.46571582749456
2021-10-03,6575.5,69.87895833333333,225.69349397590364,48.80211111111112,82.28722222222223,122.42306818181818,22.459666666666667,46.81175,0.660632911392405,25.870394736842105,4.505869565217392,,8.594,12.180109890109891,59.67770114942529,1.516551724137931,221.97620689655173,376.9225581395349,,27.193448275862067,0.0,187.87075578289605
2021-10-04,9551.5,37.79697916666667,216.41233333333335,16.554565217391303,43.67076086956522,60.214239130434784,19.66141304347826,31.70415730337079,0.45375,15.558505747126436,1.8416304347826087,,2.4856944444444444,2.848205128205128,75.73423913043479,1.5025,217.71684782608696,345.23304347826087,,27.25586956521739,0.0,174.40791666666667
2021-10-05,12431.5,80.5142857142857,147.8235,18.042808988764044,22.101573033707865,39.97,12.070786516853932,22.794942528735632,0.24988505747126435,3.567529411764706,0.7458241758241759,,1.5463636363636364,2.53640625,71.71659090909091,1.4956818181818183,233.83954545454546,480.8921276595745,,29.068863636363634,0.0,122.51299834463823
2021-10-06,15407.5,26.902051282051282,71.65486486486486,46.833,44.92975,91.606,35.68475,19.657948717948717,2.2333333333333334,27.64205128205128,2.09825,,3.725185185185185,6.390277777777778,95.95717948717949,1.495128205128205,171.46051282051283,113.59777777777778,,23.09179487179487,0.0,43.57546875
2021-10-07,18287.5,20.362444444444442,56.49666666666667,36.99089552238806,33.70701492537313,70.61089552238806,40.51014925373134,7.881363636363636,0.30593750000000003,8.256166666666667,2.741739130434783,,2.274042553191489,3.9227999999999996,93.34298507462685,1.3077611940298508,177.75402985074626,207.38619047619045,999.2021212121211,24.291044776119403,0.0,54.9696875
2021-10-08,21263.5,24.718000000000004,155.5908,50.0084,92.02159999999999,141.9812,36.222,6.886,0.2808,10.248,1.0188,,2.027058823529412,2.083181818181818,75.6456,1.764,240.9012,409.5888235294118,,27.574,0.0,39.463541666666664
2021-10-09,24239.5,20.72305084745763,120.7504347826087,53.898809523809526,20.830697674418605,72.9053488372093,7.642380952380953,25.080000000000002,,,0.0,,,,88.82625,1.8209374999999999,229.4475,289.75866666666667,,25.6496875,0.0,41.437890625
2021-10-10,27119.5,31.72407407407407,138.06272727272727,47.94361111111111,30.206829268292683,70.7809756097561,11.142439024390244,,,,1.677659574468085,,2.338717948717949,3.558888888888889,84.16833333333334,1.5453333333333332,157.86933333333334,275.36125,,25.986333333333334,0.0,47.265173611111116
2021-10-11,30095.5,76.9654794520548,152.88304347826087,104.77666666666666,74.11416666666666,112.01104166666666,35.830625,22.374444444444446,,,2.524677419354839,,3.620483870967742,5.781129032258065,48.69108108108108,2.1505405405405402,108.1672972972973,250.168125,,25.822432432432432,0.0,120.48874465811967
2021-10-12,32975.5,98.48213114754098,171.47230769230768,17.3725,51.927321428571425,69.29589285714286,17.618214285714284,57.493541666666665,0.8404166666666667,62.555,2.6378947368421053,,4.866666666666666,8.334912280701754,63.28358490566038,1.4358490566037734,138.30811320754717,279.51344827586206,,26.477735849056604,0.0,144.55153704751132
2021-10-13,27407.5,68.4293846153846,216.22727272727272,109.77000000000001,44.062558139534886,145.7032558139535,21.799302325581394,,,,3.069818181818182,,4.114117647058824,5.551730769230769,77.18033333333332,1.4140000000000001,157.78933333333333,337.4653333333333,,27.633,0.0,106.44086995005962
2021-10-14,27503.5,89.15524590163935,211.333,57.310645161290324,48.58461538461538,91.90128205128205,12.408974358974358,,,,3.6845652173913046,,6.818666666666666,7.273414634146342,72.05624999999999,1.39375,196.71875,409.1857142857143,,29.863333333333333,0.0,128.00876736111113
2021-10-15,27599.5,70.79338028169013,147.911,72.9054054054054,103.0046511627907,156.41046511627906,54.27116279069767,,,,2.9419642857142856,,3.774090909090909,6.359333333333334,61.36527777777778,1.6466666666666667,125.89027777777778,381.3278947368421,999.192,29.58666666666667,0.0,127.99494791666666
2021-10-16,27695.5,65.3719696969697,147.4025,47.95333333333333,65.98837837837839,97.9354054054054,19.467027027027026,,,,2.819245283018868,,4.403043478260869,6.543125,62.523870967741935,1.2229032258064516,176.51806451612904,309.97153846153844,999.3354545454546,27.432580645161288,0.0,92.48477897970086
2021-10-17,27791.5,79.06387096774193,248.51470588235293,66.54414634146342,73.11976190476192,137.99309523809524,22.353809523809524,,,,3.065,,3.683658536585366,8.026190476190475,70.80148148148149,1.355925925925926,197.9851851851852,274.6346666666667,999.79,27.13148148148148,0.0,117.43030582264957
2021-10-18,27887.5,48.445454545454545,182.625,48.35333333333333,47.416000000000004,88.858,14.067000000000002,34.07,,,2.0933333333333333,,2.4358333333333335,4.816190476190476,80.07000000000001,1.315,223.4275,291.072,,26.474166666666665,0.0,35.187890625
2021-10-19,27983.5,35.8675,217.03,,,,,74.63,,,2.1666666666666665,,0.8766666666666666,0.9466666666666667,63.815,2.7350000000000003,260.305,500.21500000000003,,29.119999999999997,0.0,5.018993055555556
2021-10-20,28079.5,37.14,114.0,8.485,24.125,32.6,19.1,,,,0.61,,0.13,0.13,55.56,1.9849999999999999,259.065,687.9649999999999,,30.115000000000002,0.0,2.4204861111111113
2021-10-21,28175.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-10-22,28271.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-10-23,28367.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-10-24,28463.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-10-25,28559.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-10-26,28655.5,43.1075,259.0,261.71,37.36,299.07,33.318,,,,1.2516666666666667,,3.5716666666666668,2.4166666666666665,54.435,1.655,220.53500000000003,197.92000000000002,,30.225,0.0,4.277777777777778
2021-10-27,28751.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-10-28,28847.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-10-29,28943.5,71.41681818181819,191.1125,65.43615384615384,103.9276923076923,81.6123076923077,22.237692307692306,22.4,,,4.491052631578947,,8.937368421052632,10.91421052631579,42.53272727272727,1.6918181818181817,148.7618181818182,160.38333333333335,,27.245454545454546,0.0,35.395817307692305
2021-10-30,29039.5,56.28654545454546,156.3941176470588,81.18350000000001,71.85650000000001,87.73825000000001,25.529,22.29,,,2.1351020408163266,,4.163469387755102,5.245510204081632,44.053703703703704,2.4855555555555555,105.76555555555557,358.6321428571428,,27.247407407407405,0.0,69.02516493055556
2021-10-31,29135.5,74.65462962962962,152.28916666666666,101.16878787878788,82.69771428571428,105.148,36.45514285714286,22.194999999999997,,,2.120217391304348,,3.052608695652174,4.491739130434783,51.34043478260869,1.9130434782608696,138.19956521739132,288.2981818181818,,27.022173913043478,0.0,89.93833333333333
