Unnamed: 0,From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,Ozone,Benzene,Eth-Benzene,MP-Xylene,RH,WS,WD,TOT-RF
171,2021-02-01 18:45:00,2021-02-01 19:00:00,117.69,287.0,20.25,39.99,60.25,14.12,83.57,7.74,5.16,5.37,70.28,1.67,277.94,0.0
172,2021-02-01 19:00:00,2021-02-01 19:15:00,145.0,293.93,21.93,37.15,59.09,10.91,67.91,4.81,8.67,9.09,70.43,1.38,280.62,0.0
173,2021-02-01 19:15:00,2021-02-01 19:30:00,145.0,326.0,24.12,35.31,59.44,9.63,31.68,6.55,5.04,12.65,72.07,1.29,263.94,0.0
174,2021-02-01 19:30:00,2021-02-01 19:45:00,145.0,326.0,28.2,34.16,62.36,11.27,34.03,5.47,3.56,16.04,73.3,1.54,259.82,0.0
175,2021-02-01 19:45:00,2021-02-01 20:00:00,150.0,326.0,31.94,31.14,63.06,13.89,35.48,5.39,11.17,7.91,75.17,1.23,257.1,0.0
176,2021-02-01 20:00:00,2021-02-01 20:15:00,165.0,341.6,34.7,27.62,62.33,12.43,18.35,5.11,13.72,,76.31,0.91,256.67,0.0
177,2021-02-01 20:15:00,2021-02-01 20:30:00,165.0,404.0,38.5,25.38,63.89,12.05,25.4,3.43,12.05,,76.15,1.03,270.71,0.0
178,2021-02-01 20:30:00,2021-02-01 20:45:00,165.0,404.0,42.61,23.29,65.92,13.85,35.52,5.71,9.75,,75.02,1.21,286.69,0.0
179,2021-02-01 20:45:00,2021-02-01 21:00:00,164.0,404.0,45.96,21.49,67.46,13.94,42.43,8.69,12.04,,73.55,1.05,261.23,0.0
180,2021-02-01 21:00:00,2021-02-01 21:15:00,161.0,383.91,48.39,19.81,68.19,12.1,46.72,10.85,13.23,6.54,72.62,1.17,267.82,0.0
181,2021-02-01 21:15:00,2021-02-01 21:30:00,161.0,291.0,50.9,18.52,69.43,11.25,42.24,8.13,11.11,18.23,72.72,1.31,278.16,0.0
182,2021-02-01 21:30:00,2021-02-01 21:45:00,161.0,291.0,53.61,18.03,71.64,10.4,49.43,4.87,11.25,20.71,72.21,0.96,246.36,0.0
183,2021-02-01 21:45:00,2021-02-01 22:00:00,153.0,291.0,56.38,17.38,73.77,9.84,43.64,3.36,10.27,16.37,71.65,0.94,273.07,0.0
184,2021-02-01 22:00:00,2021-02-01 22:15:00,129.0,284.42,59.23,16.37,75.61,9.18,42.84,3.94,10.21,16.6,71.63,1.04,269.14,0.0
185,2021-02-01 22:15:00,2021-02-01 22:30:00,129.0,254.0,61.74,14.6,76.34,8.6,38.13,5.78,8.81,11.23,71.92,0.92,284.53,0.0
186,2021-02-01 22:30:00,2021-02-01 22:45:00,129.0,,63.77,14.33,78.09,8.22,,6.24,11.3,12.58,,,,0.0
187,2021-02-01 22:45:00,2021-02-01 23:00:00,130.75,254.0,65.68,14.51,80.17,7.88,35.05,5.0,10.93,22.22,72.17,0.69,213.95,0.0
188,2021-02-01 23:00:00,2021-02-01 23:15:00,136.0,256.49,67.92,14.09,82.0,7.38,9.99,4.71,7.86,14.64,73.51,0.71,266.16,0.0
189,2021-02-01 23:15:00,2021-02-01 23:30:00,136.0,268.0,70.98,12.87,83.85,7.41,7.22,6.77,9.8,6.57,74.32,0.64,271.11,0.0
190,2021-02-01 23:30:00,2021-02-01 23:45:00,136.0,268.0,74.52,12.31,86.82,8.64,14.03,7.59,14.17,10.82,74.32,0.59,292.76,0.0
191,2021-02-01 23:45:00,2021-03-01 00:00:00,137.17,268.0,76.73,12.48,89.19,9.5,9.71,8.1,14.48,22.73,75.07,0.56,263.62,0.0
192,2021-03-01 00:00:00,2021-03-01 00:15:00,141.0,270.13,78.62,12.55,91.18,11.45,6.22,7.05,9.96,24.81,75.97,0.69,259.26,0.0
193,2021-03-01 00:15:00,2021-03-01 00:30:00,141.0,280.0,80.79,13.04,93.84,9.95,8.96,6.15,11.87,20.92,76.29,0.56,247.42,0.0
194,2021-03-01 00:30:00,2021-03-01 00:45:00,141.0,280.0,82.63,13.85,96.49,9.45,6.12,12.34,18.2,23.51,76.88,0.64,263.06,0.0
195,2021-03-01 00:45:00,2021-03-01 01:00:00,147.02,280.0,85.86,13.54,99.4,12.61,5.29,12.86,18.23,15.42,77.58,0.71,238.21,0.0
196,2021-03-01 01:00:00,2021-03-01 01:15:00,164.0,285.69,90.56,13.32,103.88,13.9,4.39,11.07,18.04,,78.14,0.57,241.84,0.0
197,2021-03-01 01:15:00,2021-03-01 01:30:00,164.0,312.0,95.23,14.05,109.29,13.8,6.46,9.83,16.97,,78.31,0.54,237.64,0.0
198,2021-03-01 01:30:00,2021-03-01 01:45:00,164.0,312.0,98.8,13.75,112.56,14.14,5.88,7.13,18.38,,78.7,0.63,229.68,0.0
199,2021-03-01 01:45:00,2021-03-01 02:00:00,164.0,312.0,105.37,14.17,119.54,14.7,7.23,7.58,23.01,1.08,79.38,0.62,243.42,0.0
200,2021-03-01 02:00:00,2021-03-01 02:15:00,164.0,322.49,113.71,14.47,128.18,14.42,4.42,7.28,24.13,1.2,79.98,0.72,252.85,0.0
201,2021-03-01 02:15:00,2021-03-01 02:30:00,164.0,371.0,120.87,13.91,134.8,14.25,7.7,5.88,25.33,,79.89,0.8,252.73,0.0
202,2021-03-01 02:30:00,2021-03-01 02:45:00,164.0,371.0,126.35,12.34,138.69,14.6,5.6,8.68,24.12,,79.92,0.83,257.16,0.0
203,2021-03-01 02:45:00,2021-03-01 03:00:00,166.75,371.0,129.47,10.86,140.35,14.83,9.57,8.78,22.1,,79.62,1.18,287.66,0.0
204,2021-03-01 03:00:00,2021-03-01 03:15:00,175.0,,,,,,,8.52,24.35,,,,,0.0
205,2021-03-01 03:15:00,2021-03-01 03:30:00,175.0,356.0,129.16,9.74,138.91,15.38,7.08,7.97,18.89,,79.84,0.99,278.44,0.0
206,2021-03-01 03:30:00,2021-03-01 03:45:00,175.0,356.0,127.54,9.76,137.31,15.49,12.93,7.35,17.33,,79.91,1.07,280.92,0.0
207,2021-03-01 03:45:00,2021-03-01 04:00:00,169.0,356.0,125.98,10.2,136.18,15.77,14.26,7.38,20.0,1.77,80.08,0.82,267.23,0.0
208,2021-03-01 04:00:00,2021-03-01 04:15:00,151.0,336.8,124.53,9.78,134.31,16.48,13.53,7.01,22.76,2.03,80.43,0.47,235.01,0.0
209,2021-03-01 04:15:00,2021-03-01 04:30:00,151.0,248.0,124.48,8.06,132.52,16.13,15.89,6.36,23.23,,80.92,0.34,183.08,0.0
210,2021-03-01 04:30:00,2021-03-01 04:45:00,151.0,248.0,124.28,6.64,130.92,13.49,16.18,6.13,18.83,1.6,81.4,0.46,236.71,0.0
211,2021-03-01 04:45:00,2021-03-01 05:00:00,148.64,248.0,125.01,5.97,130.97,14.34,11.24,6.51,12.71,1.83,81.6,0.52,216.84,0.0
212,2021-03-01 05:00:00,2021-03-01 05:15:00,142.0,243.28,125.97,5.53,131.52,16.53,19.88,7.15,10.75,,80.89,0.35,173.42,0.0
213,2021-03-01 05:15:00,2021-03-01 05:30:00,142.0,223.0,126.01,5.16,131.19,16.31,35.2,6.37,14.32,,79.96,0.42,242.74,0.0
214,2021-03-01 05:30:00,2021-03-01 05:45:00,142.0,223.0,126.27,5.53,131.8,17.1,34.91,7.09,14.08,3.74,79.64,0.46,109.74,0.0
215,2021-03-01 05:45:00,2021-03-01 06:00:00,142.5,223.0,125.93,5.02,130.94,17.55,31.36,7.41,7.89,4.28,79.71,0.44,137.54,0.0
216,2021-03-01 06:00:00,2021-03-01 06:15:00,144.0,221.58,126.14,4.39,130.53,17.97,12.06,5.86,8.36,0.87,81.37,0.63,134.75,0.0
217,2021-03-01 06:15:00,2021-03-01 06:30:00,144.0,216.0,126.73,4.48,131.24,17.8,6.8,5.63,14.78,5.43,82.45,0.72,134.02,0.0
218,2021-03-01 06:30:00,2021-03-01 06:45:00,144.0,216.0,127.76,4.2,131.97,17.82,7.23,7.16,17.98,5.08,83.25,0.86,137.34,0.0
219,2021-03-01 06:45:00,2021-03-01 07:00:00,145.54,216.0,129.08,4.1,133.18,17.2,2.79,7.48,16.61,10.11,83.97,0.8,139.84,0.0
220,2021-03-01 07:00:00,2021-03-01 07:15:00,150.0,219.59,129.65,4.95,134.59,15.35,5.63,6.48,19.1,26.64,84.4,0.79,150.5,0.0
221,2021-03-01 07:15:00,2021-03-01 07:30:00,150.0,235.0,132.08,4.11,136.19,17.54,6.96,7.62,19.48,17.11,84.28,0.98,139.49,0.0
222,2021-03-01 07:30:00,2021-03-01 07:45:00,150.0,,,,,,,,,,,,,0.0
223,2021-03-01 07:45:00,2021-03-01 08:00:00,150.26,235.0,134.46,4.75,139.21,17.81,,5.9,14.77,10.93,83.5,1.19,131.37,0.0
224,2021-03-01 08:00:00,2021-03-01 08:15:00,151.0,238.62,134.92,5.37,140.29,18.99,13.04,8.37,6.04,16.81,81.55,1.42,112.6,0.0
225,2021-03-01 08:15:00,2021-03-01 08:30:00,151.0,254.0,133.79,7.21,141.0,19.08,25.33,10.26,2.62,13.66,78.59,0.89,104.09,0.0
226,2021-03-01 08:30:00,2021-03-01 08:45:00,151.0,254.0,131.47,7.03,138.49,16.72,24.12,7.57,8.24,15.29,76.45,0.91,116.19,0.0
227,2021-03-01 08:45:00,2021-03-01 09:00:00,152.31,254.0,128.55,8.23,136.76,11.86,32.3,8.04,6.85,5.94,74.57,0.7,148.99,0.0
228,2021-03-01 09:00:00,2021-03-01 09:15:00,,,,,,,,,,,,,,0.0
229,2021-03-01 09:15:00,2021-03-01 09:30:00,156.0,276.0,121.88,12.78,134.66,19.41,67.78,7.0,3.43,9.13,70.39,1.15,70.18,0.0
230,2021-03-01 09:30:00,2021-03-01 09:45:00,156.0,276.0,115.5,15.26,130.75,19.29,65.44,11.68,3.84,4.75,68.38,1.03,101.75,0.0
231,2021-03-01 09:45:00,2021-03-01 10:00:00,155.25,276.0,110.91,15.7,126.59,15.21,64.56,12.31,,3.14,67.2,0.91,145.96,0.0
232,2021-03-01 10:00:00,2021-03-01 10:15:00,153.0,271.2,107.27,16.12,123.38,14.35,74.65,6.83,,,65.53,1.07,104.08,0.0
233,2021-03-01 10:15:00,2021-03-01 10:30:00,153.0,249.0,103.46,16.4,119.84,14.63,88.64,5.62,,3.1,66.28,1.53,94.82,0.0
234,2021-03-01 10:30:00,2021-03-01 10:45:00,153.0,,98.35,18.01,116.38,15.14,,7.21,0.69,3.61,,,,0.0
235,2021-03-01 10:45:00,2021-03-01 11:00:00,152.74,,,,,,,,,,,,,0.0
236,2021-03-01 11:00:00,2021-03-01 11:15:00,152.0,247.22,87.51,22.99,110.5,15.83,,5.13,,,61.79,0.97,127.74,0.0
237,2021-03-01 11:15:00,2021-03-01 11:30:00,152.0,239.0,83.66,22.66,106.33,16.63,100.04,7.14,,1.39,59.96,1.24,103.64,0.0
238,2021-03-01 11:30:00,2021-03-01 11:45:00,152.0,239.0,79.41,23.53,102.93,17.05,101.53,8.12,0.5,1.59,59.46,1.29,218.23,0.0
239,2021-03-01 11:45:00,2021-03-01 12:00:00,152.0,239.0,76.37,24.63,101.0,17.38,61.71,6.75,0.57,4.41,61.74,2.29,254.44,0.0
240,2021-03-01 12:00:00,2021-03-01 12:15:00,152.0,245.48,74.68,25.96,100.64,17.15,85.25,7.94,1.21,5.04,64.0,2.18,256.46,0.0
241,2021-03-01 12:15:00,2021-03-01 12:30:00,152.0,273.0,72.04,27.56,99.6,17.02,86.65,7.02,1.36,,64.36,2.29,251.66,0.0
242,2021-03-01 12:30:00,2021-03-01 12:45:00,152.0,273.0,70.11,27.9,97.99,18.1,80.21,3.53,,,62.65,2.21,250.29,0.0
243,2021-03-01 12:45:00,2021-03-01 13:00:00,151.3,273.0,69.28,27.66,96.94,15.93,87.63,6.01,,3.91,61.23,1.81,249.51,0.0
244,2021-03-01 13:00:00,2021-03-01 13:15:00,149.0,278.52,68.43,27.56,96.0,16.43,98.55,8.12,,4.58,59.76,1.88,262.2,0.0
245,2021-03-01 13:15:00,2021-03-01 13:30:00,149.0,302.0,67.64,26.79,94.42,20.47,107.02,6.57,2.42,,58.8,2.02,254.31,0.0
246,2021-03-01 13:30:00,2021-03-01 13:45:00,149.0,302.0,66.69,26.35,93.06,21.96,119.45,5.76,2.77,,58.7,2.0,246.71,0.0
247,2021-03-01 13:45:00,2021-03-01 14:00:00,143.75,302.0,66.62,26.82,93.45,24.34,122.25,4.12,,,58.28,1.89,239.9,0.0
248,2021-03-01 14:00:00,2021-03-01 14:15:00,128.0,296.31,65.73,27.17,92.9,23.1,118.11,2.29,,,57.85,2.18,248.62,0.0
249,2021-03-01 14:15:00,2021-03-01 14:30:00,128.0,270.0,64.5,26.89,91.39,19.12,114.55,3.72,,1.17,56.99,1.71,235.78,0.0
250,2021-03-01 14:30:00,2021-03-01 14:45:00,128.0,270.0,63.72,27.34,91.06,18.32,144.69,5.13,,9.81,57.6,1.89,230.67,0.0
251,2021-03-01 14:45:00,2021-03-01 15:00:00,134.5,270.0,62.59,27.81,90.41,18.44,140.54,6.54,,9.89,57.99,1.8,232.08,0.0
252,2021-03-01 15:00:00,2021-03-01 15:15:00,154.0,295.78,61.24,28.1,89.36,18.47,153.71,6.21,,4.27,57.24,1.48,254.38,0.0
253,2021-03-01 15:15:00,2021-03-01 15:30:00,154.0,415.0,60.14,28.58,88.72,18.51,128.98,4.3,2.02,5.39,57.23,1.8,252.22,0.0
254,2021-03-01 15:30:00,2021-03-01 15:45:00,154.0,,,,,,,,,,,,,0.0
255,2021-03-01 15:45:00,2021-03-01 16:00:00,163.95,415.0,59.54,29.57,89.09,18.09,,6.2,,2.73,59.78,2.27,260.44,0.0
256,2021-03-01 16:00:00,2021-03-01 16:15:00,192.0,411.38,59.36,30.36,89.72,18.17,123.44,2.31,1.94,4.58,60.15,2.11,264.31,0.0
257,2021-03-01 16:15:00,2021-03-01 16:30:00,192.0,396.0,58.9,31.14,90.04,21.41,122.6,1.86,2.32,1.66,60.13,2.02,282.65,0.0
258,2021-03-01 16:30:00,2021-03-01 16:45:00,192.0,396.0,57.94,31.71,89.65,24.27,97.13,4.56,,1.09,59.41,2.08,264.65,0.0
259,2021-03-01 16:45:00,2021-03-01 17:00:00,171.06,396.0,58.6,31.18,89.78,26.68,95.27,5.34,,1.17,59.71,2.01,268.7,0.0
260,2021-03-01 17:00:00,2021-03-01 17:15:00,121.0,379.62,56.78,31.7,88.47,22.17,124.31,4.58,2.03,,59.93,2.14,282.05,0.0
261,2021-03-01 17:15:00,2021-03-01 17:30:00,121.0,310.0,54.5,32.22,86.71,18.27,101.85,3.54,6.42,,59.86,2.13,264.23,0.0
262,2021-03-01 17:30:00,2021-03-01 17:45:00,121.0,310.0,53.31,33.33,86.64,16.97,76.28,3.53,5.62,,61.7,2.43,257.16,0.0
263,2021-03-01 17:45:00,2021-03-01 18:00:00,124.25,310.0,54.38,33.39,87.78,16.1,92.6,4.77,1.0,1.1,64.57,2.53,258.1,0.0
264,2021-03-01 18:00:00,2021-03-01 18:15:00,134.0,328.1,54.07,33.46,87.54,15.49,75.25,5.06,2.83,3.37,66.85,2.01,262.57,0.0
265,2021-03-01 18:15:00,2021-03-01 18:30:00,134.0,405.0,53.54,32.95,86.48,17.61,85.61,1.88,6.32,5.98,68.4,1.94,276.33,0.0
266,2021-03-01 18:30:00,2021-03-01 18:45:00,134.0,405.0,53.48,32.36,85.84,21.8,78.29,2.71,4.38,4.07,69.26,1.57,262.82,0.0
267,2021-03-01 18:45:00,2021-03-01 19:00:00,133.25,405.0,53.01,31.24,84.25,22.3,83.51,4.35,2.46,,69.46,1.76,284.72,0.0
268,2021-03-01 19:00:00,2021-03-01 19:15:00,131.0,389.95,52.31,29.77,82.08,17.46,78.51,4.35,1.69,1.56,69.15,1.9,268.59,0.0
269,2021-03-01 19:15:00,2021-03-01 19:30:00,131.0,326.0,52.39,29.31,81.71,15.81,63.35,3.4,,1.82,69.13,1.49,271.84,0.0
270,2021-03-01 19:30:00,2021-03-01 19:45:00,131.0,326.0,53.62,29.43,83.05,19.76,98.24,2.38,,1.57,68.13,2.06,305.65,0.0
271,2021-03-01 19:45:00,2021-03-01 20:00:00,124.98,326.0,53.07,28.67,81.73,22.84,124.22,5.02,3.29,4.44,67.48,1.87,288.58,0.0
272,2021-03-01 20:00:00,2021-03-01 20:15:00,108.0,311.07,52.3,27.76,80.06,23.62,106.69,3.97,4.62,3.02,68.24,0.9,266.5,0.0
273,2021-03-01 20:15:00,2021-03-01 20:30:00,108.0,,,,,,,,,,,,,0.0
274,2021-03-01 20:30:00,2021-03-01 20:45:00,108.0,242.0,52.1,26.38,78.49,20.71,97.38,6.25,1.44,3.86,67.73,1.52,275.72,0.0
275,2021-03-01 20:45:00,2021-03-01 21:00:00,109.8,242.0,51.7,26.1,77.79,16.42,75.47,5.6,7.48,9.12,67.74,0.88,275.58,0.0
276,2021-03-01 21:00:00,2021-03-01 21:15:00,115.0,239.9,53.61,24.99,78.59,16.47,61.36,3.69,11.87,6.06,67.76,0.91,261.03,0.0
277,2021-03-01 21:15:00,2021-03-01 21:30:00,115.0,231.0,56.12,23.18,79.31,18.57,61.83,3.68,7.86,0.68,67.93,0.94,270.22,0.0
278,2021-03-01 21:30:00,2021-03-01 21:45:00,115.0,231.0,58.26,22.57,80.82,22.11,65.69,4.27,11.64,,68.19,0.91,263.15,0.0
279,2021-03-01 21:45:00,2021-03-01 22:00:00,119.0,231.0,60.66,21.44,82.1,24.77,61.09,3.6,11.62,,68.98,0.79,231.02,0.0
280,2021-03-01 22:00:00,2021-03-01 22:15:00,131.0,236.71,63.02,19.53,82.55,25.66,49.82,5.18,9.95,,69.46,0.64,132.58,0.0
281,2021-03-01 22:15:00,2021-03-01 22:30:00,131.0,263.0,64.34,18.57,82.92,24.14,33.34,6.98,11.74,0.68,69.24,0.63,158.54,0.0
282,2021-03-01 22:30:00,2021-03-01 22:45:00,131.0,263.0,66.55,17.79,84.34,24.36,26.67,6.36,10.06,1.54,68.64,1.61,84.77,0.0
283,2021-03-01 22:45:00,2021-03-01 23:00:00,140.26,263.0,67.16,17.85,85.01,21.36,41.91,7.86,9.44,10.4,67.51,1.57,87.93,0.0
284,2021-03-01 23:00:00,2021-03-01 23:15:00,167.0,263.57,67.94,17.95,85.88,20.58,40.37,6.81,9.15,16.56,66.85,1.45,104.6,0.0
285,2021-03-01 23:15:00,2021-03-01 23:30:00,167.0,266.0,68.97,18.33,87.29,20.7,30.53,5.38,4.94,16.39,66.99,1.3,83.51,0.0
286,2021-03-01 23:30:00,2021-03-01 23:45:00,167.0,266.0,71.25,18.43,89.68,23.55,27.31,5.45,2.85,19.87,67.26,1.25,81.36,0.0
287,2021-03-01 23:45:00,2021-04-01 00:00:00,158.84,266.0,72.42,17.76,90.19,21.88,25.56,5.43,4.3,9.89,67.4,0.9,130.86,0.0
288,2021-04-01 00:00:00,2021-04-01 00:15:00,133.0,260.99,73.79,16.67,90.45,19.71,20.66,5.02,10.58,2.02,67.16,1.07,116.84,0.0
289,2021-04-01 00:15:00,2021-04-01 00:30:00,133.0,239.0,75.15,17.03,92.2,20.11,12.91,4.32,9.61,5.25,68.02,1.18,120.6,0.0
290,2021-04-01 00:30:00,2021-04-01 00:45:00,133.0,,,,,,,,,,,,,0.0
291,2021-04-01 00:45:00,2021-04-01 01:00:00,130.31,239.0,79.51,16.2,95.7,21.64,,5.14,,16.35,70.22,1.04,140.77,0.0
292,2021-04-01 01:00:00,2021-04-01 01:15:00,122.0,236.32,80.52,15.4,95.92,19.62,13.14,6.25,4.12,12.69,70.6,1.18,139.06,0.0
293,2021-04-01 01:15:00,2021-04-01 01:30:00,122.0,224.0,81.28,15.46,96.74,20.68,16.01,7.36,4.71,5.81,70.89,0.63,175.9,0.0
294,2021-04-01 01:30:00,2021-04-01 01:45:00,122.0,224.0,81.28,14.86,96.14,16.37,20.83,6.69,1.03,7.97,70.54,0.64,180.1,0.0
295,2021-04-01 01:45:00,2021-04-01 02:00:00,123.5,224.0,81.86,14.67,96.54,16.43,19.11,5.09,4.95,1.51,70.12,0.57,178.45,0.0
296,2021-04-01 02:00:00,2021-04-01 02:15:00,128.0,223.43,82.76,14.76,97.52,20.91,18.43,4.98,4.31,,70.69,0.69,259.88,0.0
297,2021-04-01 02:15:00,2021-04-01 02:30:00,128.0,221.0,83.3,14.88,98.19,21.88,3.11,6.88,2.06,5.61,71.85,0.51,220.03,0.0
298,2021-04-01 02:30:00,2021-04-01 02:45:00,128.0,221.0,84.53,14.68,99.21,22.33,3.08,6.54,12.17,6.41,73.68,0.92,244.79,0.0
299,2021-04-01 02:45:00,2021-04-01 03:00:00,128.98,221.0,86.22,13.78,100.0,22.78,11.54,6.38,15.1,,72.81,0.81,263.58,0.0
300,2021-04-01 03:00:00,2021-04-01 03:15:00,132.0,222.56,87.55,13.04,100.58,22.9,16.48,7.48,7.66,,72.7,0.78,227.71,0.0
301,2021-04-01 03:15:00,2021-04-01 03:30:00,132.0,230.0,87.58,13.3,100.88,23.02,17.02,5.37,5.96,,72.98,0.87,252.64,0.0
302,2021-04-01 03:30:00,2021-04-01 03:45:00,132.0,230.0,88.33,11.77,100.09,23.13,18.78,5.45,6.18,,75.58,0.57,228.92,0.0
303,2021-04-01 03:45:00,2021-04-01 04:00:00,141.5,230.0,88.93,11.56,100.49,22.67,15.69,7.01,4.38,9.99,78.01,0.66,256.44,0.0
304,2021-04-01 04:00:00,2021-04-01 04:15:00,170.0,267.51,89.71,10.88,100.57,22.38,10.48,5.92,0.6,12.49,76.8,0.73,255.6,0.0
305,2021-04-01 04:15:00,2021-04-01 04:30:00,170.0,441.0,89.98,10.79,100.78,22.33,14.83,5.3,6.15,1.22,75.94,1.01,211.21,0.0
306,2021-04-01 04:30:00,2021-04-01 04:45:00,170.0,441.0,89.9,10.41,100.3,22.58,16.91,5.02,12.02,,76.65,0.82,224.84,0.0
307,2021-04-01 04:45:00,2021-04-01 05:00:00,160.05,441.0,89.94,10.83,100.78,22.27,14.82,6.74,10.03,,77.58,0.91,275.71,0.0
308,2021-04-01 05:00:00,2021-04-01 05:15:00,132.0,397.38,90.61,9.94,100.56,22.19,22.26,6.07,7.28,,76.45,0.59,245.75,0.0
309,2021-04-01 05:15:00,2021-04-01 05:30:00,132.0,212.0,91.06,10.06,101.12,22.37,26.99,5.59,8.7,,75.69,0.74,154.94,0.0
310,2021-04-01 05:30:00,2021-04-01 05:45:00,132.0,,91.23,9.11,100.35,18.64,,6.18,8.16,0.23,76.7,0.52,121.62,0.0
311,2021-04-01 05:45:00,2021-04-01 06:00:00,129.64,212.0,92.0,8.73,100.73,16.12,19.92,5.86,7.7,3.0,78.09,0.9,140.06,0.0
312,2021-04-01 06:00:00,2021-04-01 06:15:00,123.0,210.1,94.09,7.51,101.61,20.17,13.16,5.98,10.44,3.21,78.88,0.95,127.54,0.0
313,2021-04-01 06:15:00,2021-04-01 06:30:00,123.0,202.0,95.01,7.33,102.33,22.23,7.81,4.11,12.13,,80.46,1.07,117.61,0.0
314,2021-04-01 06:30:00,2021-04-01 06:45:00,123.0,202.0,96.26,7.57,103.83,20.93,9.35,5.27,9.84,,81.34,1.22,112.86,0.0
315,2021-04-01 06:45:00,2021-04-01 07:00:00,127.5,202.0,98.43,7.69,106.13,22.42,7.39,7.3,6.6,,81.82,0.51,197.38,0.0
316,2021-04-01 07:00:00,2021-04-01 07:15:00,141.0,207.69,100.74,7.41,108.13,20.63,8.56,7.11,6.18,2.35,82.22,0.82,149.14,0.0
317,2021-04-01 07:15:00,2021-04-01 07:30:00,141.0,234.0,103.69,7.17,110.87,19.15,12.82,8.72,4.01,7.57,81.73,0.86,152.48,0.0
318,2021-04-01 07:30:00,2021-04-01 07:45:00,141.0,234.0,107.1,6.95,114.06,22.03,20.11,11.05,2.1,10.43,81.09,0.94,136.44,0.0
319,2021-04-01 07:45:00,2021-04-01 08:00:00,141.79,234.0,109.55,7.27,116.81,21.5,4.88,11.64,1.43,12.61,81.5,0.89,111.29,0.0
320,2021-04-01 08:00:00,2021-04-01 08:15:00,144.0,236.29,112.49,7.08,119.56,21.03,9.78,11.26,6.22,12.02,80.35,0.96,142.16,0.0
321,2021-04-01 08:15:00,2021-04-01 08:30:00,144.0,246.0,114.65,6.96,121.6,21.47,11.25,9.59,9.26,4.6,79.26,0.8,154.55,0.0
322,2021-04-01 08:30:00,2021-04-01 08:45:00,144.0,246.0,117.56,6.59,124.15,21.02,12.35,8.1,4.58,5.64,78.43,0.93,166.09,0.0
323,2021-04-01 08:45:00,2021-04-01 09:00:00,146.36,246.0,120.39,6.92,127.31,22.21,8.19,7.28,3.69,6.44,77.75,0.66,147.21,0.0
324,2021-04-01 09:00:00,2021-04-01 09:15:00,153.0,253.82,122.95,6.58,129.54,21.39,12.06,6.05,4.31,4.14,75.89,0.76,130.64,0.0
325,2021-04-01 09:15:00,2021-04-01 09:30:00,153.0,290.0,125.26,6.48,131.74,22.79,10.58,7.74,3.72,12.97,75.11,0.76,140.87,0.0
326,2021-04-01 09:30:00,2021-04-01 09:45:00,153.0,290.0,127.04,7.57,134.61,22.37,6.36,7.7,5.71,13.29,73.62,0.87,139.71,0.0
327,2021-04-01 09:45:00,2021-04-01 10:00:00,154.75,,,,,,,,,,,,,0.0
328,2021-04-01 10:00:00,2021-04-01 10:15:00,160.0,294.98,127.88,10.62,138.51,14.57,,8.13,6.36,9.48,68.51,0.38,167.79,0.0
329,2021-04-01 10:15:00,2021-04-01 10:30:00,160.0,318.0,126.25,14.83,141.1,14.03,18.8,7.99,2.3,16.57,66.09,0.61,241.26,0.0
330,2021-04-01 10:30:00,2021-04-01 10:45:00,160.0,318.0,121.58,21.36,142.94,15.77,2.75,8.48,,13.3,63.54,1.07,249.88,0.0
331,2021-04-01 10:45:00,2021-04-01 11:00:00,164.67,318.0,116.75,27.67,144.42,17.96,24.01,9.61,2.5,9.45,60.79,0.9,264.73,0.0
332,2021-04-01 11:00:00,2021-04-01 11:15:00,180.0,329.38,110.92,34.42,145.33,19.98,22.94,9.73,6.25,7.21,59.73,0.98,250.79,0.0
333,2021-04-01 11:15:00,2021-04-01 11:30:00,180.0,382.0,103.96,38.61,142.57,21.21,36.03,7.29,7.22,8.44,59.18,1.16,240.34,0.0
334,2021-04-01 11:30:00,2021-04-01 11:45:00,180.0,382.0,97.89,41.81,139.68,21.61,16.59,9.22,5.09,12.73,59.74,1.77,261.1,0.0
335,2021-04-01 11:45:00,2021-04-01 12:00:00,174.63,382.0,92.03,50.74,142.78,21.61,25.72,7.25,2.49,7.86,61.2,1.79,257.16,0.0
336,2021-04-01 12:00:00,2021-04-01 12:15:00,157.0,,,,,,,,,,,,,0.0
337,2021-04-01 12:15:00,2021-04-01 12:30:00,157.0,,,,,,,,,,,,,0.0
338,2021-04-01 12:30:00,2021-04-01 12:45:00,157.0,,,,,,,,,,,,,0.0
339,2021-04-01 12:45:00,2021-04-01 13:00:00,157.0,,,,,,,,,,,,,0.0
340,2021-04-01 13:00:00,2021-04-01 13:15:00,203.0,421.0,77.43,45.76,123.19,21.75,71.79,7.72,6.95,,56.38,1.52,235.45,0.0
341,2021-04-01 13:15:00,2021-04-01 13:30:00,203.0,462.0,72.91,43.03,115.93,21.3,76.46,8.01,0.5,7.08,56.04,1.47,234.04,0.0
342,2021-04-01 13:30:00,2021-04-01 13:45:00,203.0,462.0,69.99,40.92,110.91,21.13,69.25,6.8,6.28,,55.74,1.68,241.46,0.0
343,2021-04-01 13:45:00,2021-04-01 14:00:00,183.62,462.0,70.94,37.87,108.83,22.54,58.34,5.63,7.18,0.59,56.52,1.72,254.88,0.0
344,2021-04-01 14:00:00,2021-04-01 14:15:00,129.0,,,,,,,6.42,2.17,6.56,,,,0.0
